Id,Label,Popularity
Saeed Akhtar Mirza,Saeed Akhtar Mirza,1.4
Bhavna Khatri,Bhavna Khatri,0.5
Hetal Puniwala,Hetal Puniwala,0.6
Andrew Toth,Andrew Toth,6.28
Mukul Dev,Mukul Dev,3.197
Dileesh Pothan,Dileesh Pothan,1.4
Pakija Begum,Pakija Begum,0.5
Anmol Thakeria Dhillon,Anmol Thakeria Dhillon,0.6
Moushumi Chatterjee,Moushumi Chatterjee,9.501
Shreya Mehta,Shreya Mehta,1.4
Jeet,Jeet,5.06
Arun Joglekar,Arun Joglekar,0.6
Myra Karn,Myra Karn,0.649
Jarnail Singh,Jarnail Singh,0.6
Trisha Krishnan,Trisha Krishnan,37.762
Renuka Daftardar,Renuka Daftardar,0.6
Vismaya,Vismaya,0.6
Mithun Chakraborty,Mithun Chakraborty,9.341
Chinmayee Mandlekar,Chinmayee Mandlekar,0.5
Achintya Bose,Achintya Bose,0.828
Sanjeev Kumar,Sanjeev Kumar,5.915
Kiran Rathod,Kiran Rathod,6.452
Mandy Takhar,Mandy Takhar,2.857
Vipin Bhali,Vipin Bhali,0.5
Dhanush,Dhanush,12.993
Anupam Bhattacharya,Anupam Bhattacharya,1.242
Arjun Das,Arjun Das,8.188
Ankur Vikal,Ankur Vikal,3.422
D. Narsingh Rao,D. Narsingh Rao,0.5
Ananya Kashyap,Ananya Kashyap,0.98
Om Prakash,Om Prakash,3.496
Binny Rinky Benjamin,Binny Rinky Benjamin,0.6
Sayli Patil,Sayli Patil,0.98
Nivedhithaa Sathish,Nivedhithaa Sathish,3.764
Maithili Patwardhan,Maithili Patwardhan,0.6
Chandini Tamilarasan,Chandini Tamilarasan,3.558
Parna Pethe,Parna Pethe,2.561
Ashiqa Salvan,Ashiqa Salvan,0.6
Janak Joshi,Janak Joshi,0.5
Manish Khanna,Manish Khanna,0.652
Sharvani Suryavanshi,Sharvani Suryavanshi,0.6
Anand Balraj,Anand Balraj,1.051
Mahesh Babu,Mahesh Babu,8.345
Ruslaan Mumtaz,Ruslaan Mumtaz,1.937
Nedumudi Venu,Nedumudi Venu,5.146
Bhanu Uday,Bhanu Uday,0.716
Neet Chowdhary,Neet Chowdhary,0.98
Sonam,Sonam,5.63
Tushar Phulke,Tushar Phulke,0.6
Sreekanth Murali,Sreekanth Murali,2.916
Joju George,Joju George,8.08
Randhir,Randhir,1.321
Subhashini Ali,Subhashini Ali,0.6
Ramya Subramanian,Ramya Subramanian,4.261
Parveen Babi,Parveen Babi,3.479
Michael Gambon,Michael Gambon,27.655
Gautam Gulati,Gautam Gulati,4.288
Amy Jackson,Amy Jackson,8.792
Musthafa,Musthafa,2.847
Gargi Shitole,Gargi Shitole,0.6
Arun Chidambaram,Arun Chidambaram,0.6
Rishina Kandhari,Rishina Kandhari,0.98
Biswapati Sarkar,Biswapati Sarkar,2.662
Shubham Tukaram,Shubham Tukaram,0.6
Gurvinder Brar,Gurvinder Brar,0.5
Anoop Menon,Anoop Menon,7.973
Unni Rajan P. Dev,Unni Rajan P. Dev,2.34
Kiara Advani,Kiara Advani,17.962
Prakash Belawadi,Prakash Belawadi,1.97
Mandana Karimi,Mandana Karimi,1.62
Digvijay Rohidas,Digvijay Rohidas,0.6
Goga Kapoor,Goga Kapoor,6.405
Ashima Narwal,Ashima Narwal,2.563
Hemanth,Hemanth,0.6
Aaditi Pohankar,Aaditi Pohankar,5.228
Deepti Gujral,Deepti Gujral,0.6
Manish Chaudhary,Manish Chaudhary,1.486
Arul Vincent,Arul Vincent,0.884
Sonali Sachdev,Sonali Sachdev,1.4
Ashwini Kalsekar,Ashwini Kalsekar,9.579
Anindya Banerjee,Anindya Banerjee,1.638
Askar Ameer,Askar Ameer,0.5
Mahabrata Basu,Mahabrata Basu,0.618
Harshvardhan Rane,Harshvardhan Rane,5.83
Kajal Kumari,Kajal Kumari,0.6
Raghav Raj Kakker,Raghav Raj Kakker,0.761
Anupama Kumar,Anupama Kumar,5.879
Vinayak Gupta,Vinayak Gupta,0.5
Rahul Pethe,Rahul Pethe,0.98
Jaswant Daman,Jaswant Daman,0.6
Arjun Chakrabarty,Arjun Chakrabarty,2.439
Harpreet Singh,Harpreet Singh,0.6
Amit Sadh,Amit Sadh,6.933
Rebecca Hall,Rebecca Hall,21.224
Ranjith,Ranjith,2.214
James Rebhorn,James Rebhorn,11.344
Parveen Choudhary,Parveen Choudhary,4.077
Harleen Sethi,Harleen Sethi,6.272
Jimmy Hibbert,Jimmy Hibbert,8.347
Deven Bhojani,Deven Bhojani,2.676
Koneenica Banerjee,Koneenica Banerjee,3.879
Koel Purie,Koel Purie,5.779
Padam Mishra,Padam Mishra,1.38
Ajit,Ajit,0.6
Sandeep Kulkarni,Sandeep Kulkarni,1.376
Dakota Goyo,Dakota Goyo,10.616
Sushanth Reddy,Sushanth Reddy,0.6
Vela Ramamoorthy,Vela Ramamoorthy,6.741
Gopalan,Gopalan,0.6
Padma Khanna,Padma Khanna,1.548
Mahima Nambiar,Mahima Nambiar,12.43
Vineeth,Vineeth,10.68
Abir Chatterjee,Abir Chatterjee,4.105
Rakesh,Rakesh,0.6
Ayesha,Ayesha,6.897
Sheeba,Sheeba,0.995
Arshima Thapar,Arshima Thapar,0.5
Denzil Smith,Denzil Smith,12.203
Ketan Karande,Ketan Karande,1.566
Sharat Saxena,Sharat Saxena,3.094
Amy Maghera,Amy Maghera,4.088
Urmila Mahanta,Urmila Mahanta,3.752
David Kross,David Kross,9.529
Hira Ashar,Hira Ashar,1.279
Ayushmann Khurrana,Ayushmann Khurrana,15.072
Shefali Shah,Shefali Shah,12.502
Aswathy Lal,Aswathy Lal,2.505
Vidya Sinha,Vidya Sinha,2.744
Paran Banerjee,Paran Banerjee,4.399
Benny Vadakkan,Benny Vadakkan,0.5
Sunder Ramu,Sunder Ramu,4.56
Rita Rani Kaul,Rita Rani Kaul,0.6
Rii,Rii,0.6
Parmeet Sethi,Parmeet Sethi,9.125
Ashish Verma,Ashish Verma,3.361
Jugal Hansraj,Jugal Hansraj,5.15
Varun Dhawan,Varun Dhawan,29.104
Tara Sharma,Tara Sharma,1.632
Arya,Arya,8.011
Dolly Singh,Dolly Singh,2.744
Prachi Shah,Prachi Shah,0.6
Shayan Munshi,Shayan Munshi,2.195
Pujitha Ponnada,Pujitha Ponnada,2.426
Ashish Duggal,Ashish Duggal,0.6
Raveena Singh,Raveena Singh,0.6
Reema Lagoo,Reema Lagoo,11.086
Larry Thomas,Larry Thomas,7.335
Priyadarshi Pullikonda,Priyadarshi Pullikonda,6.031
Kali Bannerjee,Kali Bannerjee,1.794
Mahie Gill,Mahie Gill,7.746
Rani Mukerji,Rani Mukerji,15.577
Smita Tambe,Smita Tambe,1.453
Ayesha Jhulka,Ayesha Jhulka,5.987
Tini Tom,Tini Tom,1.215
Talib Mehdi,Talib Mehdi,0.6
Keith Duffy,Keith Duffy,3.799
Mamata Shankar,Mamata Shankar,1.901
Paresh Ganatra,Paresh Ganatra,7.749
Shreeram,Shreeram,1.568
Mark Benington,Mark Benington,0.5
Prayaga Martin,Prayaga Martin,3.623
Gokulan,Gokulan,1.006
Sushama Deshpande,Sushama Deshpande,0.613
Srikanth Mullagiri,Srikanth Mullagiri,0.5
Mrinmayee Deshpande,Mrinmayee Deshpande,0.5
Kim,Kim,3.583
Nitin Goel,Nitin Goel,1.216
Smith Seth,Smith Seth,1.4
Om Shivpuri,Om Shivpuri,5.397
Shaad Randhawa,Shaad Randhawa,3.03
Kirti Kulhari,Kirti Kulhari,14.368
Valsala Menon,Valsala Menon,4.105
Arjun Mathur,Arjun Mathur,9.66
Arpit Chaudhary,Arpit Chaudhary,3.767
Manoj Pahwa,Manoj Pahwa,3.386
Suresh Vishwakarma,Suresh Vishwakarma,0.98
Ananya Melkote,Ananya Melkote,0.5
Bitto Davis,Bitto Davis,1.272
Keith Sequeira,Keith Sequeira,0.738
Rajesh Shringarpure,Rajesh Shringarpure,9.192
Samriddhi Shukla,Samriddhi Shukla,1.38
Shrijato Banerjee,Shrijato Banerjee,0.5
Durga Khote,Durga Khote,2.332
Shruti Viswan,Shruti Viswan,0.98
Simple Kapadia,Simple Kapadia,1.307
Evangeline Lilly,Evangeline Lilly,55.327
Eddie Marsan,Eddie Marsan,28.936
Koena Mitra,Koena Mitra,4.991
Priya Marathe,Priya Marathe,0.6
Lucy Pinder,Lucy Pinder,19.103
Raina Bassnet,Raina Bassnet,0.5
Shaista Latif,Shaista Latif,1.006
Jay,Jay,0.6
Neeta Mohindra,Neeta Mohindra,0.5
Rajesh More,Rajesh More,0.6
Pramod Moutho,Pramod Moutho,1.684
