x,y,cluster_labels,movie_titles,overview,production_countries,release_date,Doc_ID,centroid,x_centroid,y_centroid,distance_to_centroid,topic_strings
39.2599,-51.7489,23,Aerials,"Earth is invaded by Aliens from outer space. An intermarried couple living in the city of Dubai are confined to their home due to the uncertainty of the situation. Disconnected from the world outside due to the loss of communication, they explore around their cultural differences in Science in order to understand the reason behind Aliens coming to our planet; only to find themselves caught between a series of extraterrestrial encounters at their very home.",['United Arab Emirates'],2016-06-16,2023,23_centroid,34.431866,-43.90722,9.208794,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
37.754383,-54.79364,23,3022,A group of astronauts living in the haunting emptiness of deep space struggle to cope after Earth suffers an extinction-level event.,['United States of America'],2019-11-22,2254,23_centroid,34.431866,-43.90722,11.382148,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
35.936443,-54.559166,23,Nightflyers,A scientific group set out on a journey into space to find a magical creature. What they find is a killer computer on the ship they chartered.,['United States of America'],1987-10-23,2557,23_centroid,34.431866,-43.90722,10.757683,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
38.191936,-46.346115,23,Iron Sky: The Coming Race,"29 years after the events of Iron Sky, the former Nazi Moonbase has become the last refuge of mankind. Earth was devastated by a nuclear war, but buried deep under the wasteland lies a power that could save the last of humanity - or destroy it once and for all. An old enemy leads our heroes on an adventure into the Hollow Earth. To save humanity, they must battle the Vril, an ancient shapeshifting reptilian race, and their army of dinosaurs.","['Finland', 'Germany']",2019-01-25,2619,23_centroid,34.431866,-43.90722,4.481779,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
35.84592,-54.66207,23,Space Wars: Quest for the Deepstar,"A father and daughter team of space scavengers race against a band of evil mercenaries to reach a legendary lost freighter called the Deepstar. Along their trek through the universe, they encounter monsters, aliens, robots, and something even worse.",['United States of America'],2023-04-21,2645,23_centroid,34.431866,-43.90722,10.847414,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
37.73241,-56.861256,23,A Year in Space,"Follow astronaut Scott Kelly's 12-month mission on the International Space Station, from launch to landing, as NASA charts the effects of long-duration spaceflight by comparing him to his identical twin on Earth, astronaut Mark Kelly.",['United States of America'],2016-03-02,2669,23_centroid,34.431866,-43.90722,13.367897,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
34.12319,-57.02535,23,The Man from Nowhere,"In the 1960s, a Soviet spacecraft crashed, and the cosmonaut wakes up in Moscow in 2023.",['Russia'],2023-11-02,2679,23_centroid,34.431866,-43.90722,13.12176,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
36.305996,-58.20032,23,Unbelievable!!!!!,The crazy exploits of four off-beat astronauts who travel to the Moon on a rescue mission to determine the fate of two Space Agency comrades who have not been heard from in several days.,['United States of America'],2020-08-01,2796,23_centroid,34.431866,-43.90722,14.415447,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
35.038445,-50.881596,23,Shanghai Fortress,"Set in the future, the city of Shanghai battle to defend itself against an ongoing attack by an alien force that has attacked and laid siege to numerous cities around the globe in it's quest to harvest a hidden energy only found on earth.",['China'],2019-08-09,2813,23_centroid,34.431866,-43.90722,7.000705,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
39.634094,-44.888252,23,The Wandering Earth II,"Humans built huge engines on the surface of the earth to find a new home. But the road to the universe is perilous. In order to save earth, young people once again have to step forward to start a race against time for life and death.",['China'],2023-01-22,3049,23_centroid,34.431866,-43.90722,5.293922,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
37.961,-32.8458,23,David Attenborough: A Life on Our Planet,"The story of life on our planet by the man who has seen more of the natural world than any other. In more than 90 years, Attenborough has visited every continent on the globe, exploring the wild places of our planet and documenting the living world in all its variety and wonder. Addressing the biggest challenges facing life on our planet, the film offers a powerful message of hope for future generations.",['United Kingdom'],2020-09-28,3107,23_centroid,34.431866,-43.90722,11.610763,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
38.328358,-53.546917,23,Behind the Curve,"Meet the growing, worldwide community of theorists who defend the belief that the Earth is flat while living in a society who vehemently rejects it.",['United States of America'],2018-04-30,3228,23_centroid,34.431866,-43.90722,10.397424,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
44.051277,-53.85788,23,The Theory of Everything,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",['United Kingdom'],2014-11-26,3428,23_centroid,34.431866,-43.90722,13.840113,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
37.38596,-56.711,23,Helios,"In the year 2030, the crew of the Helios spacecraft is on an urgent mission to the International Space Station. When a massive solar flare from an incoming cataclysmic solar storm hits the station on a collision course with Earth, it is up to astronomer and former NASA Astronaut, Jess Denver, and Air Force Colonel Sam Adler to team up and save humanity.",[],,3444,23_centroid,34.431866,-43.90722,13.140146,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
39.00185,-56.41784,23,Life,"The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected.",['United States of America'],2017-03-22,3713,23_centroid,34.431866,-43.90722,13.319173,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
39.229347,-45.584503,23,Last and First Men,"As the end approaches inexorably, the last humans, living millions of years into the future, send a message to the humanity of the present that is both a plea for help and a warning, but also an epic tale of evolution, decline and hope.",['Iceland'],2020-02-25,3714,23_centroid,34.431866,-43.90722,5.082235,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
40.828148,-46.15859,23,The Warning,"We were warned in an ancient Mayan prophecy that the 21st December 2012 would be the beginning of the end, but not how and where this new era would unveil itself. Until now.","['United Kingdom', 'Poland']",2012-12-21,3793,23_centroid,34.431866,-43.90722,6.780936,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
40.545006,-54.076164,23,King Dinosaur,"In 1960, four American scientists travel to a planet that has just entered Earth's solar system to see if it's able to support an Earth colony. They find an oxygen atmosphere, a lush earth-like forest, and earth-like animals living around a potable fresh-water lake.",['United States of America'],1955-07-17,3855,23_centroid,34.431866,-43.90722,11.864987,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
33.829388,-54.776398,23,The Cloverfield Paradox,"Orbiting above a planet on the brink of war, scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality.",['United States of America'],2018-02-04,4056,23_centroid,34.431866,-43.90722,10.885863,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
39.066273,-55.525406,23,The Mars Generation,Aspiring teenage astronauts reveal that a journey to Mars is closer than you think.,['United States of America'],2017-01-20,4397,23_centroid,34.431866,-43.90722,12.508397,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
41.57276,-54.59259,23,National Geographic: Journey to the Edge of the Universe,"In one single, epic camera move we journey from Earth's surface to the outermost reaches of the universe on a grand tour of the cosmos, to explore newborn stars, distant planets, black holes and beyond.","['United States of America', 'United Kingdom']",2008-12-06,4697,23_centroid,34.431866,-43.90722,12.8518305,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
39.030952,-57.076015,23,2036 Origin Unknown,"After the first manned mission to Mars ends in a deadly crash, mission controller Mackenzie 'Mack' Wilson assists an artificial intelligence system, A.R.T.I. Their investigation uncovers a mysterious object under the surface of Mars that could change the future of our planet as we know it.",['United Kingdom'],2018-06-08,4846,23_centroid,34.431866,-43.90722,13.948792,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
39.640656,-55.089897,23,Alien Contact: Outer Space,"Many people think of Space as a quiet and desolate vacuum of emptiness, but new evidence reveals that space is rife with activity beyond our comprehension. Just as we sent Voyager and Pioneer probes beyond our solar system, Aliens have probes of their own that may have arrived as early as the 1600's. While Tesla was the first to successfully communicate with neighboring worlds using radio waves, we have received recent signals from intelligent sources. In 1989, Russian Space Probe Phobos 2 photographed a UFO on the surface of Mars just prior to losing contact. Scientists have determined that the craft was real and of a thin elliptical shape over 20 miles in length. We are not alone in outer space and while the Aliens may be initiating contact, they could also be here already.",['United States of America'],2017-10-10,4962,23_centroid,34.431866,-43.90722,12.336279,"astronauts, mars, nasa, astronaut, outer, spaceship, ra, spacecraft, orbit, papi"
